entry_time,exit_time,entry_price,exit_price,size,pnl,pnl_pct,type,exit_reason,entry_fee,exit_fee,entry_rsi,exit_rsi,profit_ratio
2024-01-01 03:40:00+00:00,2024-01-01 07:00:00+00:00,42302.19,42432.01,0.23639438052734385,10.658029761579648,0.003068871848005971,long,signal,10.0,10.03068871848006,15.70648741315496,81.5129424847103,0.10658029761579649
2024-01-02 21:05:00+00:00,2024-01-03 02:00:00+00:00,44682.95,45353.8,0.22403753623611647,130.1239695432929,0.015013556625066291,long,signal,10.010658029761581,10.160953610945581,18.80992371754516,81.33792707436129,1.2998543068441228
2024-01-03 11:10:00+00:00,2024-01-03 16:00:00+00:00,44736.81,43465.57,0.2266764661875729,-308.1535946840232,-0.028415973333816114,long,signal,10.140781999304872,9.852621808428584,15.41313846454112,86.02478427301652,-3.03875573604823
2024-01-05 01:45:00+00:00,2024-01-06 14:15:00+00:00,43173.06,43861.07,0.22774916590625843,136.87175312228845,0.015936095333525167,long,signal,9.83262840462085,9.989322108256014,16.265440790324845,82.72817370934308,1.392015923819164
2024-01-07 15:45:00+00:00,2024-01-08 06:25:00+00:00,43982.54,44146.8,0.22666949561674105,17.256498303170066,0.003734663800680953,long,signal,9.969500157743138,10.006732889093144,15.554477068672426,80.00309583830878,0.1730929136880272
2024-01-10 05:20:00+00:00,2024-01-10 18:00:00+00:00,45931.46,46590.44,0.2174273723510271,123.16349622995604,0.014347029247491877,long,signal,9.986756656046307,10.130036945878189,19.422887484683812,83.34362448803842,1.2332682218244384
2024-01-11 00:25:00+00:00,2024-01-11 07:20:00+00:00,46376.99,46130.2,0.21799431468657762,-73.96485840913171,-0.005321388904282078,long,signal,10.109920152276263,10.056121335354764,18.794959111132712,86.09799034389061,-0.7316067515377795
2024-01-11 15:55:00+00:00,2024-01-12 23:30:00+00:00,46783.78,42881.09,0.2145178370338423,-856.4313313839272,-0.08341972367346123,long,signal,10.035955293867131,9.198758676453524,12.757083426431251,80.99632779281029,-8.533630394978777
2024-01-13 03:20:00+00:00,2024-01-13 04:40:00+00:00,42501.1,42839.92,0.21598320896360806,54.74720350522217,0.00797202895925046,long,signal,9.179523962483204,9.252703393344254,19.6811377505784,80.95654607795103,0.5964056930291209
2024-01-13 10:05:00+00:00,2024-01-14 05:35:00+00:00,42720.15,42767.99,0.2161572739325219,-8.13791931103069,0.0011198462552214003,long,signal,9.234271165988426,9.244612129973357,18.631634730706438,82.11707810018842,-0.0881273591033821
2024-01-14 20:00:00+00:00,2024-01-15 01:00:00+00:00,42470.02,42323.53,0.2172387309136515,-50.24374488320362,-0.003449256675650211,long,signal,9.226133246677398,9.194309944985857,18.228808748393632,80.02280185824505,-0.5445807418974561
2024-01-15 14:55:00+00:00,2024-01-15 16:55:00+00:00,42199.0,42522.61,0.21744329253760028,51.94467807060648,0.0076686651342449015,long,signal,9.175889501794193,9.246256325692288,10.22177892513497,89.44809077139925,0.5660996469110657
2024-01-15 22:10:00+00:00,2024-01-16 12:35:00+00:00,42486.0,43093.31,0.21719705738042652,113.31837061305903,0.014294355787788864,long,signal,9.227834179864802,9.359740124782508,19.965169797239298,82.1821350352065,1.2280061432001075
2024-01-16 14:35:00+00:00,2024-01-19 06:45:00+00:00,42381.33,41470.57,0.22040725362979074,-219.21967730650852,-0.02148965122142231,long,signal,9.34115255047786,9.14041444016199,15.853493867446815,91.0085449868434,-2.346816157020089
2024-01-19 08:10:00+00:00,2024-01-19 17:50:00+00:00,41181.38,41162.94,0.22150624561807672,-22.324356340369746,-0.00044777518383296174,long,signal,9.121932873171353,9.117848298002157,13.413794587152864,82.64954332303951,-0.2447327408649129
2024-01-20 08:45:00+00:00,2024-01-21 08:00:00+00:00,41564.01,41688.29,0.21892999536933472,8.982194171014198,0.0029900868563932795,long,signal,9.099608516830981,9.126817136655484,15.317664470207205,82.16716580452123,0.09870967695368861
2024-01-22 04:15:00+00:00,2024-01-22 06:05:00+00:00,41035.76,41136.91,0.22196715038303166,4.212343861978738,0.002464923276673844,long,signal,9.108590711001996,9.131042688263241,18.368827400383665,85.99006037704834,0.04624583533971697
2024-01-22 10:25:00+00:00,2024-01-22 13:15:00+00:00,40386.79,41149.87,0.22563821127809303,153.7822201460976,0.01889429687281415,long,signal,9.112803054863974,9.284983061126063,17.57762190124477,82.90442769257331,1.6875402575941334
2024-01-22 14:15:00+00:00,2024-01-22 20:50:00+00:00,40621.96,40136.01,0.2281176308334229,-129.27607949081784,-0.011962741334982287,long,signal,9.26658527501007,9.155731512306572,16.82610997069287,80.69366009589808,-1.3950778593647306
2024-01-23 07:40:00+00:00,2024-01-23 17:25:00+00:00,39758.24,39409.35,0.22982177268207177,-98.37695414381534,-0.008775287839703152,long,signal,9.137309195519252,9.057126677248204,19.84377424861549,80.97013948862892,-1.0766512551863447
2024-01-24 02:00:00+00:00,2024-01-24 07:15:00+00:00,39761.1,40032.02,0.22733104067481624,43.44907253133033,0.006813694792146049,long,signal,9.038932241375436,9.100520766915057,12.457429949084457,81.65378924872496,0.4806881097353903
2024-01-25 04:45:00+00:00,2024-01-25 11:15:00+00:00,39912.25,40199.98,0.22755873983317818,47.24523810817536,0.0072090648860939485,long,signal,9.082381313906767,9.147856790118967,18.024385203554374,81.8505920062804,0.5201855821207855
2024-01-25 12:30:00+00:00,2024-01-25 18:15:00+00:00,39829.65,39965.03,0.2292168410220763,12.741091457600637,0.00339897538642688,long,signal,9.12962655201494,9.160657927952508,15.603539466393585,87.8367399298739,0.1395576411040453
2024-01-26 07:15:00+00:00,2024-01-26 08:40:00+00:00,39945.87,40152.33,0.22886890793647857,28.92028717088752,0.005168494264863905,long,signal,9.142367643472543,9.189619918205109,18.403370500853256,81.52734215191556,0.3163325770599041
2024-01-27 07:15:00+00:00,2024-01-27 10:05:00+00:00,41648.92,41722.94,0.22020469992123276,-2.0593235250044835,0.0017772369607664275,long,signal,9.17128793064343,9.187587482531601,15.933793352275842,83.17810950494486,-0.0224540276194339
2024-01-29 13:15:00+00:00,2024-01-29 16:00:00+00:00,42052.42,42690.47,0.2180428286200515,120.64464735998662,0.015172729655035381,long,signal,9.169228607118427,9.30835083391945,19.224134551300494,82.63215339004691,1.3157556925380345
2024-01-30 22:55:00+00:00,2024-01-31 00:00:00+00:00,43327.77,42988.8,0.21440921733286558,-91.18536061587764,-0.007823389018174578,long,end_of_backtest,9.289873254478414,9.217194962079093,18.978351789987613,29.128938150469963,-0.9815565629156402
